Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_0_545,VPWR,li1,256.6800,8.1600,1.799537
FILLER_0_533,VPWR,li1,250.9300,8.1600,1.799530
FILLER_0_531,VPWR,li1,249.5500,8.1600,1.799529
FILLER_0_521,VPWR,li1,244.9500,8.1600,1.799527
FILLER_0_503,VPWR,li1,236.6700,8.1600,1.799536
FILLER_0_483,VPWR,li1,227.7000,8.1600,1.799555
FILLER_0_470,VPWR,li1,222.6400,8.1600,1.799574
FILLER_0_449,VPWR,li1,212.2900,8.1600,1.799621
FILLER_0_428,VPWR,li1,203.7800,8.1600,1.799671
FILLER_0_421,VPWR,li1,199.4100,8.1600,1.799705
FILLER_0_414,VPWR,li1,195.9600,8.1600,1.799722
FILLER_0_407,VPWR,li1,192.9700,8.1600,1.799753
FILLER_0_400,VPWR,li1,189.7500,8.1600,1.799772
FILLER_0_393,VPWR,li1,186.5300,8.1600,1.799786
FILLER_0_386,VPWR,li1,183.0800,8.1600,1.799817
FILLER_0_380,VPWR,li1,180.3200,8.1600,1.799830
FILLER_0_365,VPWR,li1,173.6500,8.1600,1.799881
FILLER_0_359,VPWR,li1,170.4300,8.1600,1.799864
FILLER_0_353,VPWR,li1,168.8200,8.1600,1.799864
FILLER_0_309,VPWR,li1,147.8900,8.1600,1.799811
FILLER_0_288,VPWR,li1,138.2300,8.1600,1.799808
FILLER_0_281,VPWR,li1,135.0100,8.1600,1.799807
FILLER_0_279,VPWR,li1,133.6300,8.1600,1.799807
FILLER_0_262,VPWR,li1,127.4200,8.1600,1.799810
FILLER_0_253,VPWR,li1,122.1300,8.1600,1.799814
FILLER_0_241,VPWR,li1,117.7600,8.1600,1.799819
FILLER_0_229,VPWR,li1,111.7800,8.1600,1.799825
FILLER_0_220,VPWR,li1,107.1800,8.1600,1.799830
FILLER_0_213,VPWR,li1,103.2700,8.1600,1.799838
FILLER_0_205,VPWR,li1,99.8200,8.1600,1.799841
FILLER_0_197,VPWR,li1,97.5200,8.1600,1.799847
FILLER_0_193,VPWR,li1,94.5300,8.1600,1.799850
FILLER_0_181,VPWR,li1,91.0800,8.1600,1.799856
FILLER_0_169,VPWR,li1,85.5600,8.1600,1.799866
FILLER_0_165,VPWR,li1,81.6500,8.1600,1.799874
FILLER_0_153,VPWR,li1,78.2000,8.1600,1.799878
FILLER_0_141,VPWR,li1,72.6800,8.1600,1.799888
FILLER_0_137,VPWR,li1,68.7700,8.1600,1.799894
FILLER_0_125,VPWR,li1,65.3200,8.1600,1.799900
FILLER_0_113,VPWR,li1,59.8000,8.1600,1.799910
FILLER_0_109,VPWR,li1,55.8900,8.1600,1.799919
FILLER_0_97,VPWR,li1,52.4400,8.1600,1.799922
FILLER_0_85,VPWR,li1,46.9200,8.1600,1.799932
FILLER_0_81,VPWR,li1,43.0100,8.1600,1.799939
FILLER_0_73,VPWR,li1,40.4800,8.1600,1.799945
FILLER_0_61,VPWR,li1,35.8800,8.1600,1.799951
FILLER_0_50,VPWR,li1,29.4400,8.1600,1.799962
FILLER_0_43,VPWR,li1,25.5300,8.1600,1.799969
FILLER_0_37,VPWR,li1,22.5400,8.1600,1.799975
FILLER_0_29,VPWR,li1,20.2400,8.1600,1.799980
FILLER_0_27,VPWR,li1,17.7100,8.1600,1.799980
FILLER_0_15,VPWR,li1,14.7200,8.1600,1.799980
FILLER_0_3,VPWR,li1,9.2000,8.1600,1.799980
ANTENNA_147,VPWR,li1,355.5800,263.8400,1.799965
ANTENNA_146,VPWR,li1,179.4000,204.0000,1.799965
ANTENNA_145,VPWR,li1,160.0800,291.0400,1.799964
ANTENNA_144,VPWR,li1,297.1600,95.2000,1.799954
ANTENNA_143,VPWR,li1,65.7800,231.2000,1.799933
ANTENNA_142,VPWR,li1,138.0000,481.4400,1.799956
ANTENNA_141,VPWR,li1,173.8800,160.4800,1.799970
ANTENNA_140,VPWR,li1,339.4800,204.0000,1.799904
ANTENNA_139,VPWR,li1,218.0400,204.0000,1.799908
ANTENNA_138,VPWR,li1,135.7000,160.4800,1.799924
ANTENNA_137,VPWR,li1,15.6400,372.6400,1.799996
ANTENNA_136,VPWR,li1,57.5000,285.6000,1.799957
ANTENNA_135,VPWR,li1,55.6600,171.3600,1.799941
ANTENNA_134,VPWR,li1,204.7000,269.2800,1.799965
ANTENNA_133,VPWR,li1,294.8600,318.2400,1.799955
ANTENNA_132,VPWR,li1,189.9800,269.2800,1.799976
ANTENNA_131,VPWR,li1,355.1200,100.6400,1.799960
ANTENNA_130,VPWR,li1,252.0800,252.9600,1.799946
ANTENNA_129,VPWR,li1,360.6400,176.8000,1.799869
ANTENNA_128,VPWR,li1,50.1400,165.9200,1.799943
ANTENNA_127,VPWR,li1,187.2200,198.5600,1.799971
ANTENNA_126,VPWR,li1,316.9400,106.0800,1.799983
ANTENNA_125,VPWR,li1,160.5400,84.3200,1.799971
ANTENNA_124,VPWR,li1,243.8000,280.1600,1.799836
ANTENNA_123,VPWR,li1,350.5200,198.5600,1.799873
ANTENNA_122,VPWR,li1,191.8200,133.2800,1.799922
ANTENNA_121,VPWR,li1,149.0400,307.3600,1.799916
ANTENNA_120,VPWR,li1,138.4600,269.2800,1.799968
ANTENNA_119,VPWR,li1,225.8600,73.4400,1.799970
ANTENNA_118,VPWR,li1,172.5000,285.6000,1.799976
ANTENNA_117,VPWR,li1,144.4400,89.7600,1.799942
ANTENNA_116,VPWR,li1,138.0000,486.8800,1.799996
ANTENNA_115,VPWR,li1,294.8600,247.5200,1.799980
ANTENNA_114,VPWR,li1,281.0600,280.1600,1.799832
ANTENNA_113,VPWR,li1,108.1000,187.6800,1.799929
ANTENNA_112,VPWR,li1,260.3600,312.8000,1.799952
ANTENNA_111,VPWR,li1,136.6200,307.3600,1.799895
ANTENNA_110,VPWR,li1,80.0400,258.4000,1.799897
ANTENNA_109,VPWR,li1,162.3800,220.3200,1.799957
ANTENNA_108,VPWR,li1,67.6200,285.6000,1.799952
ANTENNA_107,VPWR,li1,134.7800,95.2000,1.799898
ANTENNA_106,VPWR,li1,137.0800,383.5200,1.799980
ANTENNA_105,VPWR,li1,268.1800,383.5200,1.799972
ANTENNA_104,VPWR,li1,63.4800,176.8000,1.799968
ANTENNA_103,VPWR,li1,272.3200,236.6400,1.799953
ANTENNA_102,VPWR,li1,167.4400,263.8400,1.799973
ANTENNA_101,VPWR,li1,139.3800,280.1600,1.799927
ANTENNA_100,VPWR,li1,301.3000,280.1600,1.799859
ANTENNA_99,VPWR,li1,43.7000,263.8400,1.799952
ANTENNA_98,VPWR,li1,148.5800,258.4000,1.799875
ANTENNA_97,VPWR,li1,191.8200,95.2000,1.799968
ANTENNA_96,VPWR,li1,191.8200,291.0400,1.799960
ANTENNA_95,VPWR,li1,242.8800,329.1200,1.799896
ANTENNA_94,VPWR,li1,243.8000,340.0000,1.799953
ANTENNA_93,VPWR,li1,338.5600,204.0000,1.799911
ANTENNA_92,VPWR,li1,214.8200,204.0000,1.799911
ANTENNA_91,VPWR,li1,156.8600,204.0000,1.799956
ANTENNA_90,VPWR,li1,140.3000,138.7200,1.799950
ANTENNA_89,VPWR,li1,212.0600,204.0000,1.799915
ANTENNA_88,VPWR,li1,184.4600,350.8800,1.799973
ANTENNA_87,VPWR,li1,218.0400,198.5600,1.799947
ANTENNA_86,VPWR,li1,379.5000,258.4000,1.799964
ANTENNA_85,VPWR,li1,356.5000,258.4000,1.799965
ANTENNA_84,VPWR,li1,162.3800,318.2400,1.799983
ANTENNA_83,VPWR,li1,109.0200,209.4400,1.799846
ANTENNA_82,VPWR,li1,153.6400,138.7200,1.799947
ANTENNA_81,VPWR,li1,482.5400,214.8800,1.799998
ANTENNA_80,VPWR,li1,291.6400,307.3600,1.799950
ANTENNA_79,VPWR,li1,191.8200,209.4400,1.799914
ANTENNA_78,VPWR,li1,344.0800,138.7200,1.799984
ANTENNA_77,VPWR,li1,163.7600,356.3200,1.799967
ANTENNA_76,VPWR,li1,181.2400,296.4800,1.799979
ANTENNA_75,VPWR,li1,229.5400,378.0800,1.799976
ANTENNA_74,VPWR,li1,172.5000,165.9200,1.799957
ANTENNA_73,VPWR,li1,130.6400,220.3200,1.799926
ANTENNA_72,VPWR,li1,333.5000,236.6400,1.799985
ANTENNA_71,VPWR,li1,186.7600,204.0000,1.799952
ANTENNA_70,VPWR,li1,191.3600,122.4000,1.799923
ANTENNA_69,VPWR,li1,99.3600,236.6400,1.799930
ANTENNA_68,VPWR,li1,321.0800,236.6400,1.799980
ANTENNA_67,VPWR,li1,193.6600,176.8000,1.799965
ANTENNA_66,VPWR,li1,379.5000,225.7600,1.799948
ANTENNA_65,VPWR,li1,212.9800,95.2000,1.799964
ANTENNA_64,VPWR,li1,166.5200,263.8400,1.799971
ANTENNA_63,VPWR,li1,317.8600,242.0800,1.799972
ANTENNA_62,VPWR,li1,166.5200,318.2400,1.799983
ANTENNA_61,VPWR,li1,204.7000,361.7600,1.799940
ANTENNA_60,VPWR,li1,149.5000,296.4800,1.799966
ANTENNA_59,VPWR,li1,273.2400,410.7200,1.799988
ANTENNA_58,VPWR,li1,132.4800,89.7600,1.799942
ANTENNA_57,VPWR,li1,295.3200,274.7200,1.799965
ANTENNA_56,VPWR,li1,249.3200,138.7200,1.799938
ANTENNA_55,VPWR,li1,281.9800,236.6400,1.799951
ANTENNA_54,VPWR,li1,88.7800,269.2800,1.799960
ANTENNA_53,VPWR,li1,275.0800,242.0800,1.799938
ANTENNA_52,VPWR,li1,277.8400,198.5600,1.799924
ANTENNA_51,VPWR,li1,215.2800,231.2000,1.799954
ANTENNA_50,VPWR,li1,158.7000,187.6800,1.799934
ANTENNA_49,VPWR,li1,193.6600,89.7600,1.799941
ANTENNA_48,VPWR,li1,345.0000,155.0400,1.799965
ANTENNA_47,VPWR,li1,162.3800,225.7600,1.799945
ANTENNA_46,VPWR,li1,162.3800,116.9600,1.799950
ANTENNA_45,VPWR,li1,248.8600,187.6800,1.799936
ANTENNA_44,VPWR,li1,65.3200,252.9600,1.799952
ANTENNA_43,VPWR,li1,66.7000,231.2000,1.799933
ANTENNA_42,VPWR,li1,490.3600,122.4000,1.799982
ANTENNA_41,VPWR,li1,491.2800,29.9200,1.799992
ANTENNA_40,VPWR,li1,201.0200,176.8000,1.799956
ANTENNA_39,VPWR,li1,166.9800,111.5200,1.799981
ANTENNA_38,VPWR,li1,137.5400,269.2800,1.799968
ANTENNA_37,VPWR,li1,54.2800,258.4000,1.799923
ANTENNA_36,VPWR,li1,300.8400,236.6400,1.799963
ANTENNA_35,VPWR,li1,276.9200,242.0800,1.799939
ANTENNA_34,VPWR,li1,194.1200,231.2000,1.799963
ANTENNA_33,VPWR,li1,277.3800,100.6400,1.799942
ANTENNA_32,VPWR,li1,149.0400,307.3600,1.799916
ANTENNA_31,VPWR,li1,482.5400,236.6400,1.799999
ANTENNA_30,VPWR,li1,287.0400,242.0800,1.799945
ANTENNA_29,VPWR,li1,134.7800,160.4800,1.799924
ANTENNA_28,VPWR,li1,85.1000,296.4800,1.799945
ANTENNA_27,VPWR,li1,140.7600,204.0000,1.799944
ANTENNA_26,VPWR,li1,81.4200,209.4400,1.799859
ANTENNA_25,VPWR,li1,482.5400,73.4400,1.799999
ANTENNA_24,VPWR,li1,41.4000,252.9600,1.799966
ANTENNA_23,VPWR,li1,343.6200,127.8400,1.799968
ANTENNA_22,VPWR,li1,106.2600,100.6400,1.799947
ANTENNA_21,VPWR,li1,160.5400,214.8800,1.799954
ANTENNA_20,VPWR,li1,323.3800,73.4400,1.799990
ANTENNA_19,VPWR,li1,279.2200,73.4400,1.799969
ANTENNA_18,VPWR,li1,138.0000,481.4400,1.799956
ANTENNA_17,VPWR,li1,192.2800,323.6800,1.799948
ANTENNA_16,VPWR,li1,345.4600,193.1200,1.799948
ANTENNA_3,VPWR,li1,137.0800,329.1200,1.799875
ANTENNA_13,VPWR,li1,311.8800,236.6400,1.799972
ANTENNA_5,VPWR,li1,212.0600,155.0400,1.799783
ANTENNA_11,VPWR,li1,312.8000,73.4400,1.799983
ANTENNA_14,VPWR,li1,154.1000,356.3200,1.799966
ANTENNA_2,VPWR,li1,169.2800,258.4000,1.799934
ANTENNA_1,VPWR,li1,483.4600,361.7600,1.799996
ANTENNA_6,VPWR,li1,103.0400,323.6800,1.799890
ANTENNA_9,VPWR,li1,310.5000,214.8800,1.799987
ANTENNA_12,VPWR,li1,277.8400,242.0800,1.799939
ANTENNA_4,VPWR,li1,202.4000,155.0400,1.799774
ANTENNA_7,VPWR,li1,273.2400,155.0400,1.799861
ANTENNA_8,VPWR,li1,213.9000,187.6800,1.799943
ANTENNA_15,VPWR,li1,105.3400,198.5600,1.799959
ANTENNA_10,VPWR,li1,268.6400,73.4400,1.799965
rebuffer47,VPWR,li1,179.8600,144.1600,1.799866
rebuffer46,VPWR,li1,184.0000,144.1600,1.799846
rebuffer45,VPWR,li1,173.8800,149.6000,1.799842
rebuffer43,VPWR,li1,192.9700,149.6000,1.799705
rebuffer42,VPWR,li1,196.1900,149.6000,1.799688
rebuffer41,VPWR,li1,179.1700,171.3600,1.799911
clone33,VPWR,li1,113.1600,231.2000,1.799912
clone32,VPWR,li1,162.8400,138.7200,1.799947
clone31,VPWR,li1,111.3200,144.1600,1.799904
rebuffer30,VPWR,li1,164.2200,193.1200,1.799879
rebuffer29,VPWR,li1,192.9700,155.0400,1.799784
clone28,VPWR,li1,135.2400,209.4400,1.799838
rebuffer27,VPWR,li1,189.2900,149.6000,1.799729
rebuffer26,VPWR,li1,184.6900,144.1600,1.799846
clone25,VPWR,li1,178.0200,171.3600,1.799916
rebuffer24,VPWR,li1,171.3500,187.6800,1.799942
rebuffer22,VPWR,li1,184.4600,171.3600,1.799902
rebuffer21,VPWR,li1,283.1300,155.0400,1.799877
clone20,VPWR,li1,148.5800,209.4400,1.799854
clone19,VPWR,li1,118.9100,280.1600,1.799914
rebuffer18,VPWR,li1,337.4100,122.4000,1.799966
rebuffer17,VPWR,li1,227.2400,193.1200,1.799907
rebuffer16,VPWR,li1,343.6200,149.6000,1.799938
rebuffer15,VPWR,li1,325.9100,165.9200,1.799984
rebuffer11,VPWR,li1,349.1400,160.4800,1.799960
rebuffer10,VPWR,li1,319.9300,263.8400,1.799974
rebuffer6,VPWR,li1,191.5900,144.1600,1.799824
rebuffer5,VPWR,li1,211.6000,160.4800,1.799948
clone3,VPWR,li1,185.3800,127.8400,1.799823
clone2,VPWR,li1,208.3800,149.6000,1.799654
rebuffer1,VPWR,li1,344.7700,160.4800,1.799964
clone75,VPWR,li1,94.3000,171.3600,1.799907
rebuffer55,VPWR,li1,183.0800,155.0400,1.799826
rebuffer60,VPWR,li1,321.3100,171.3600,1.799948
rebuffer61,VPWR,li1,324.9900,171.3600,1.799952
rebuffer63,VPWR,li1,326.3700,171.3600,1.799955
rebuffer44,VPWR,li1,187.9100,144.1600,1.799833
rebuffer64,VPWR,li1,329.5900,176.8000,1.799922
clone78,VPWR,li1,105.3400,274.7200,1.799822
clone23,VPWR,li1,149.9600,165.9200,1.799904
rebuffer67,VPWR,li1,216.4300,144.1600,1.799803
clone76,VPWR,li1,118.2200,155.0400,1.799820
rebuffer68,VPWR,li1,175.0300,155.0400,1.799876
rebuffer54,VPWR,li1,320.3900,182.2400,1.799974
_2291_,VPWR,li1,15.8700,231.2000,1.799983
_2116_,VPWR,li1,281.7500,46.2400,1.799995
_2240_,VPWR,li1,15.8700,269.2800,1.799987
_2309_,VPWR,li1,15.8700,187.6800,1.799978
_2307_,VPWR,li1,232.0700,19.0400,1.799966
_2151_,VPWR,li1,229.3100,19.0400,1.799965
_2255_,VPWR,li1,225.1700,19.0400,1.799967
_2208_,VPWR,li1,234.3700,19.0400,1.799966
_2313_,VPWR,li1,223.3300,19.0400,1.799968
_2207_,VPWR,li1,277.3800,231.2000,1.799950
_2323_,VPWR,li1,15.8700,155.0400,1.799976
_2108_,VPWR,li1,255.9900,19.0400,1.799970
fanout618,VPWR,li1,119.6000,100.6400,1.799945
fanout617,VPWR,li1,345.0000,111.5200,1.799977
fanout616,VPWR,li1,47.8400,252.9600,1.799960
fanout615,VPWR,li1,169.7400,122.4000,1.799960
fanout614,VPWR,li1,486.9100,198.5600,1.799984
fanout613,VPWR,li1,266.3400,149.6000,1.799662
fanout612,VPWR,li1,136.8500,388.9600,1.799971
fanout611,VPWR,li1,50.8300,236.6400,1.799932
fanout610,VPWR,li1,141.9100,383.5200,1.799980
fanout609,VPWR,li1,66.9300,291.0400,1.799910
fanout608,VPWR,li1,136.8500,372.6400,1.799955
fanout607,VPWR,li1,92.6900,274.7200,1.799836
fanout606,VPWR,li1,110.6300,89.7600,1.799944
fanout605,VPWR,li1,264.5000,111.5200,1.799900
fanout604,VPWR,li1,132.4800,89.7600,1.799942
fanout603,VPWR,li1,210.2200,242.0800,1.799927
fanout602,VPWR,li1,115.0000,247.5200,1.799911
fanout601,VPWR,li1,204.4700,68.0000,1.799972
fanout600,VPWR,li1,161.4600,252.9600,1.799966
fanout599,VPWR,li1,18.6300,399.8400,1.799994
fanout598,VPWR,li1,208.3800,242.0800,1.799928
fanout597,VPWR,li1,18.6300,383.5200,1.799993
fanout596,VPWR,li1,267.7200,378.0800,1.799974
fanout595,VPWR,li1,309.1200,350.8800,1.799978
fanout594,VPWR,li1,40.0200,252.9600,1.799966
fanout593,VPWR,li1,217.1200,280.1600,1.799873
fanout592,VPWR,li1,207.9200,263.8400,1.799963
fanout591,VPWR,li1,142.8300,350.8800,1.799952
fanout590,VPWR,li1,219.4200,280.1600,1.799866
fanout589,VPWR,li1,59.5700,236.6400,1.799926
fanout588,VPWR,li1,367.5400,481.4400,1.799963
fanout587,VPWR,li1,375.8200,231.2000,1.799935
fanout586,VPWR,li1,298.0800,258.4000,1.799946
fanout585,VPWR,li1,104.4200,100.6400,1.799947
fanout584,VPWR,li1,147.4300,89.7600,1.799943
fanout583,VPWR,li1,298.7700,89.7600,1.799943
fanout582,VPWR,li1,338.5600,95.2000,1.799975
fanout581,VPWR,li1,213.4400,209.4400,1.799877
fanout580,VPWR,li1,312.8000,122.4000,1.799938
fanout579,VPWR,li1,386.6300,19.0400,1.799984
fanout578,VPWR,li1,386.4000,263.8400,1.799960
fanout577,VPWR,li1,73.3700,116.9600,1.799926
fanout576,VPWR,li1,82.1100,116.9600,1.799919
fanout575,VPWR,li1,137.7700,127.8400,1.799886
fanout574,VPWR,li1,118.2200,214.8800,1.799882
fanout573,VPWR,li1,363.1700,144.1600,1.799944
fanout572,VPWR,li1,258.2900,84.3200,1.799907
fanout571,VPWR,li1,487.1400,68.0000,1.799998
fanout570,VPWR,li1,248.1700,73.4400,1.799963
fanout569,VPWR,li1,487.1400,214.8800,1.799998
fanout568,VPWR,li1,227.9300,127.8400,1.799793
fanout567,VPWR,li1,486.9100,193.1200,1.799989
fanout566,VPWR,li1,196.8800,106.0800,1.799977
fanout565,VPWR,li1,486.9100,187.6800,1.799993
fanout564,VPWR,li1,316.9400,182.2400,1.799970
fanout563,VPWR,li1,341.7800,106.0800,1.799974
fanout562,VPWR,li1,175.4900,318.2400,1.799986
fanout561,VPWR,li1,357.4200,345.4400,1.799954
fanout560,VPWR,li1,19.7800,367.2000,1.799993
fanout559,VPWR,li1,246.5600,367.2000,1.799957
fanout558,VPWR,li1,338.3300,361.7600,1.799967
fanout557,VPWR,li1,167.4400,291.0400,1.799971
fanout556,VPWR,li1,336.2600,394.4000,1.799990
fanout555,VPWR,li1,231.3800,378.0800,1.799975
fanout554,VPWR,li1,71.3000,280.1600,1.799930
fanout553,VPWR,li1,74.0600,274.7200,1.799870
fanout552,VPWR,li1,219.4200,307.3600,1.799946
fanout551,VPWR,li1,251.6200,399.8400,1.799982
fanout550,VPWR,li1,226.3200,301.9200,1.799921
fanout549,VPWR,li1,352.3600,481.4400,1.799969
fanout548,VPWR,li1,258.5200,312.8000,1.799952
fanout547,VPWR,li1,341.7800,231.2000,1.799964
fanout546,VPWR,li1,133.8600,372.6400,1.799955
fanout545,VPWR,li1,54.0500,285.6000,1.799959
fanout544,VPWR,li1,124.8900,481.4400,1.799954
fanout543,VPWR,li1,124.8900,481.4400,1.799954
fanout542,VPWR,li1,92.2300,247.5200,1.799910
fanout541,VPWR,li1,88.3200,247.5200,1.799914
fanout540,VPWR,li1,20.9300,62.5600,1.799994
fanout539,VPWR,li1,218.0400,78.8800,1.799919
fanout538,VPWR,li1,16.5600,62.5600,1.799993
fanout537,VPWR,li1,265.6500,356.3200,1.799879
fanout536,VPWR,li1,321.5400,280.1600,1.799925
fanout535,VPWR,li1,333.5000,214.8800,1.799994
fanout534,VPWR,li1,222.1800,280.1600,1.799861
fanout533,VPWR,li1,132.4800,481.4400,1.799954
fanout532,VPWR,li1,135.7000,481.4400,1.799955
fanout531,VPWR,li1,117.3000,334.5600,1.799833
fanout530,VPWR,li1,109.9400,334.5600,1.799828
fanout529,VPWR,li1,181.7000,481.4400,1.799981
fanout528,VPWR,li1,166.9800,312.8000,1.799988
fanout527,VPWR,li1,213.4400,301.9200,1.799929
fanout526,VPWR,li1,164.6800,318.2400,1.799983
fanout525,VPWR,li1,264.9600,481.4400,1.799961
fanout524,VPWR,li1,270.0200,340.0000,1.799950
fanout523,VPWR,li1,270.0200,334.5600,1.799890
fanout522,VPWR,li1,239.6600,307.3600,1.799941
fanout521,VPWR,li1,370.3000,481.4400,1.799962
fanout520,VPWR,li1,335.8000,318.2400,1.799972
fanout519,VPWR,li1,291.1800,307.3600,1.799950
fanout518,VPWR,li1,290.7200,301.9200,1.799938
fanout517,VPWR,li1,335.8000,367.2000,1.799988
fanout516,VPWR,li1,356.0400,296.4800,1.799979
fanout515,VPWR,li1,380.4200,269.2800,1.799965
fanout514,VPWR,li1,312.3400,307.3600,1.799960
fanout513,VPWR,li1,393.3000,481.4400,1.799964
fanout512,VPWR,li1,355.5800,345.4400,1.799955
fanout511,VPWR,li1,354.6600,345.4400,1.799955
fanout510,VPWR,li1,397.9000,291.0400,1.799953
fanout509,VPWR,li1,387.3200,481.4400,1.799964
fanout508,VPWR,li1,333.9600,399.8400,1.799994
fanout507,VPWR,li1,367.5400,345.4400,1.799953
fanout506,VPWR,li1,360.1800,350.8800,1.799988
fanout505,VPWR,li1,333.0400,388.9600,1.799989
fanout504,VPWR,li1,392.8400,318.2400,1.799964
fanout503,VPWR,li1,328.4400,383.5200,1.799992
fanout502,VPWR,li1,330.2800,383.5200,1.799991
fanout501,VPWR,li1,17.9400,89.7600,1.799986
fanout500,VPWR,li1,218.9600,84.3200,1.799921
fanout499,VPWR,li1,19.7800,89.7600,1.799987
fanout498,VPWR,li1,264.5000,78.8800,1.799899
fanout497,VPWR,li1,319.2400,84.3200,1.799964
fanout496,VPWR,li1,14.7200,78.8800,1.799987
fanout495,VPWR,li1,19.7800,78.8800,1.799990
fanout494,VPWR,li1,16.5600,89.7600,1.799985
fanout493,VPWR,li1,265.8800,68.0000,1.799974
fanout492,VPWR,li1,51.9800,209.4400,1.799903
fanout491,VPWR,li1,17.4800,84.3200,1.799993
fanout490,VPWR,li1,19.7800,111.5200,1.799995
fanout489,VPWR,li1,162.3800,84.3200,1.799971
fanout488,VPWR,li1,165.1400,84.3200,1.799971
fanout487,VPWR,li1,16.5600,111.5200,1.799995
fanout486,VPWR,li1,18.6300,78.8800,1.799988
fanout485,VPWR,li1,46.9200,236.6400,1.799938
fanout484,VPWR,li1,167.9000,78.8800,1.799979
fanout483,VPWR,li1,167.4400,73.4400,1.799991
fanout482,VPWR,li1,218.5000,116.9600,1.799897
fanout481,VPWR,li1,215.7400,116.9600,1.799900
fanout480,VPWR,li1,19.7800,127.8400,1.799983
fanout479,VPWR,li1,92.0000,187.6800,1.799935
fanout478,VPWR,li1,263.1200,388.9600,1.799953
fanout477,VPWR,li1,192.2800,231.2000,1.799965
fanout476,VPWR,li1,57.9600,291.0400,1.799924
fanout475,VPWR,li1,47.8400,236.6400,1.799938
fanout474,VPWR,li1,17.4800,361.7600,1.799994
fanout473,VPWR,li1,174.8000,263.8400,1.799979
fanout472,VPWR,li1,251.1600,225.7600,1.799871
fanout471,VPWR,li1,178.0200,242.0800,1.799959
fanout470,VPWR,li1,135.7000,361.7600,1.799980
fanout469,VPWR,li1,139.8400,481.4400,1.799958
fanout468,VPWR,li1,271.8600,312.8000,1.799949
fanout467,VPWR,li1,364.7800,204.0000,1.799879
fanout466,VPWR,li1,158.7000,285.6000,1.799967
fanout465,VPWR,li1,215.7400,231.2000,1.799954
fanout464,VPWR,li1,103.5000,388.9600,1.799967
fanout463,VPWR,li1,100.7400,388.9600,1.799968
fanout462,VPWR,li1,145.3600,258.4000,1.799875
fanout461,VPWR,li1,213.4400,231.2000,1.799954
fanout460,VPWR,li1,232.5300,225.7600,1.799873
fanout459,VPWR,li1,349.1400,198.5600,1.799873
fanout458,VPWR,li1,349.6000,176.8000,1.799866
fanout457,VPWR,li1,191.8200,356.3200,1.799928
fanout456,VPWR,li1,189.5200,350.8800,1.799969
fanout455,VPWR,li1,160.0800,193.1200,1.799876
fanout454,VPWR,li1,197.8000,345.4400,1.799871
fanout453,VPWR,li1,220.8000,209.4400,1.799868
fanout452,VPWR,li1,196.4200,345.4400,1.799871
fanout451,VPWR,li1,158.7000,187.6800,1.799934
fanout450,VPWR,li1,104.4200,214.8800,1.799866
fanout449,VPWR,li1,347.3000,204.0000,1.799881
fanout448,VPWR,li1,345.0000,204.0000,1.799885
fanout447,VPWR,li1,126.0400,301.9200,1.799838
fanout446,VPWR,li1,114.5400,323.6800,1.799881
fanout445,VPWR,li1,163.9900,193.1200,1.799879
fanout444,VPWR,li1,241.9600,149.6000,1.799615
fanout443,VPWR,li1,335.8000,198.5600,1.799888
fanout442,VPWR,li1,143.5200,329.1200,1.799874
fanout441,VPWR,li1,113.6200,334.5600,1.799827
fanout440,VPWR,li1,168.8200,193.1200,1.799899
fanout439,VPWR,li1,336.2600,198.5600,1.799888
fanout438,VPWR,li1,337.6400,176.8000,1.799885
fanout437,VPWR,li1,172.0400,225.7600,1.799945
fanout436,VPWR,li1,204.7000,122.4000,1.799894
fanout435,VPWR,li1,181.7000,155.0400,1.799826
fanout434,VPWR,li1,303.1400,149.6000,1.799776
fanout433,VPWR,li1,110.8600,307.3600,1.799863
fanout432,VPWR,li1,200.1000,155.0400,1.799771
fanout431,VPWR,li1,155.9400,193.1200,1.799873
fanout430,VPWR,li1,345.4600,176.8000,1.799869
fanout429,VPWR,li1,343.6200,193.1200,1.799948
fanout428,VPWR,li1,145.8200,345.4400,1.799880
fanout427,VPWR,li1,105.3400,334.5600,1.799830
fanout426,VPWR,li1,193.2000,127.8400,1.799779
fanout425,VPWR,li1,178.0200,149.6000,1.799806
fanout424,VPWR,li1,292.5600,280.1600,1.799835
fanout423,VPWR,li1,289.3400,285.6000,1.799907
fanout422,VPWR,li1,328.4400,122.4000,1.799963
fanout421,VPWR,li1,337.4100,171.3600,1.799936
fanout420,VPWR,li1,151.3400,258.4000,1.799876
fanout419,VPWR,li1,194.5800,127.8400,1.799779
fanout418,VPWR,li1,203.3200,133.2800,1.799896
fanout417,VPWR,li1,233.6800,323.6800,1.799922
output416,VPWR,li1,492.6600,318.2400,1.799994
output415,VPWR,li1,7.3600,437.9200,1.799978
output414,VPWR,li1,136.6200,8.1600,1.799808
output413,VPWR,li1,32.2000,8.1600,1.799957
output412,VPWR,li1,492.6600,421.6000,1.799998
output411,VPWR,li1,168.8200,492.3200,1.799906
output410,VPWR,li1,492.6600,138.7200,1.799996
output409,VPWR,li1,333.0400,492.3200,1.799943
output408,VPWR,li1,492.6600,323.6800,1.799997
output407,VPWR,li1,490.8200,176.8000,1.799974
output406,VPWR,li1,162.8400,8.1600,1.799842
