Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_35_697,VGND,li1,328.4400,103.3600,0.000012
FILLER_35_685,VGND,li1,322.9200,103.3600,0.000014
FILLER_35_673,VGND,li1,317.4000,103.3600,0.000017
FILLER_35_671,VGND,li1,313.9500,103.3600,0.000019
FILLER_35_665,VGND,li1,312.3400,103.3600,0.000019
FILLER_35_653,VGND,li1,308.2000,103.3600,0.000021
FILLER_35_641,VGND,li1,302.6800,103.3600,0.000024
FILLER_35_629,VGND,li1,297.1600,103.3600,0.000027
FILLER_35_617,VGND,li1,291.6400,103.3600,0.000029
FILLER_35_615,VGND,li1,288.1900,103.3600,0.000031
FILLER_35_611,VGND,li1,287.0400,103.3600,0.000032
FILLER_35_585,VGND,li1,275.5400,103.3600,0.000036
FILLER_35_573,VGND,li1,271.4000,103.3600,0.000036
FILLER_35_561,VGND,li1,265.8800,103.3600,0.000037
FILLER_35_537,VGND,li1,252.5400,103.3600,0.000039
FILLER_35_529,VGND,li1,250.2400,103.3600,0.000039
FILLER_35_517,VGND,li1,245.6400,103.3600,0.000039
FILLER_35_505,VGND,li1,240.1200,103.3600,0.000039
FILLER_35_503,VGND,li1,236.6700,103.3600,0.000039
FILLER_35_497,VGND,li1,235.0600,103.3600,0.000039
FILLER_35_485,VGND,li1,230.9200,103.3600,0.000039
FILLER_35_473,VGND,li1,225.4000,103.3600,0.000038
FILLER_35_461,VGND,li1,219.8800,103.3600,0.000038
FILLER_35_449,VGND,li1,214.3600,103.3600,0.000038
FILLER_35_447,VGND,li1,210.9100,103.3600,0.000038
FILLER_35_435,VGND,li1,207.9200,103.3600,0.000038
FILLER_35_423,VGND,li1,202.4000,103.3600,0.000038
FILLER_35_393,VGND,li1,188.6000,103.3600,0.000033
FILLER_35_389,VGND,li1,184.6900,103.3600,0.000031
FILLER_35_377,VGND,li1,181.2400,103.3600,0.000029
FILLER_35_365,VGND,li1,175.7200,103.3600,0.000032
FILLER_35_355,VGND,li1,168.5900,103.3600,0.000046
FILLER_35_349,VGND,li1,166.9800,103.3600,0.000049
FILLER_35_337,VGND,li1,162.8400,103.3600,0.000054
FILLER_35_333,VGND,li1,158.9300,103.3600,0.000060
FILLER_35_325,VGND,li1,156.4000,103.3600,0.000066
FILLER_35_313,VGND,li1,151.8000,103.3600,0.000071
FILLER_35_293,VGND,li1,141.2200,103.3600,0.000085
FILLER_35_281,VGND,li1,137.0800,103.3600,0.000088
FILLER_35_278,VGND,li1,133.4000,103.3600,0.000091
FILLER_35_270,VGND,li1,131.1000,103.3600,0.000093
FILLER_35_258,VGND,li1,126.5000,103.3600,0.000096
FILLER_35_223,VGND,li1,107.8700,103.3600,0.000093
FILLER_35_217,VGND,li1,106.2600,103.3600,0.000093
FILLER_35_205,VGND,li1,102.1200,103.3600,0.000089
FILLER_35_193,VGND,li1,96.6000,103.3600,0.000082
FILLER_35_181,VGND,li1,91.0800,103.3600,0.000078
FILLER_35_169,VGND,li1,85.5600,103.3600,0.000072
FILLER_35_167,VGND,li1,82.1100,103.3600,0.000067
FILLER_35_161,VGND,li1,80.5000,103.3600,0.000067
FILLER_35_149,VGND,li1,76.3600,103.3600,0.000063
FILLER_35_137,VGND,li1,70.8400,103.3600,0.000056
FILLER_35_125,VGND,li1,65.3200,103.3600,0.000052
FILLER_35_113,VGND,li1,59.8000,103.3600,0.000047
FILLER_35_111,VGND,li1,56.3500,103.3600,0.000042
FILLER_35_105,VGND,li1,54.7400,103.3600,0.000042
FILLER_35_93,VGND,li1,50.6000,103.3600,0.000037
FILLER_35_81,VGND,li1,45.0800,103.3600,0.000031
FILLER_35_69,VGND,li1,39.5600,103.3600,0.000027
FILLER_35_57,VGND,li1,34.0400,103.3600,0.000021
FILLER_35_55,VGND,li1,30.5900,103.3600,0.000016
FILLER_35_51,VGND,li1,29.4400,103.3600,0.000016
FILLER_35_39,VGND,li1,25.7600,103.3600,0.000012
FILLER_35_27,VGND,li1,20.2400,103.3600,0.000012
FILLER_35_15,VGND,li1,14.7200,103.3600,0.000013
FILLER_35_3,VGND,li1,9.2000,103.3600,0.000015
FILLER_34_1055,VGND,li1,490.5900,97.9200,0.000007
FILLER_34_1049,VGND,li1,488.9800,97.9200,0.000007
FILLER_34_1037,VGND,li1,484.8400,97.9200,0.000006
FILLER_34_1035,VGND,li1,481.3900,97.9200,0.000007
FILLER_34_1029,VGND,li1,479.7800,97.9200,0.000007
FILLER_34_1017,VGND,li1,475.6400,97.9200,0.000009
FILLER_34_1005,VGND,li1,470.1200,97.9200,0.000011
FILLER_34_993,VGND,li1,464.6000,97.9200,0.000012
FILLER_34_981,VGND,li1,459.0800,97.9200,0.000014
FILLER_34_979,VGND,li1,455.6300,97.9200,0.000015
FILLER_34_973,VGND,li1,454.0200,97.9200,0.000015
FILLER_34_961,VGND,li1,449.8800,97.9200,0.000017
FILLER_34_949,VGND,li1,444.3600,97.9200,0.000019
FILLER_34_937,VGND,li1,438.8400,97.9200,0.000020
FILLER_34_925,VGND,li1,433.3200,97.9200,0.000022
FILLER_34_923,VGND,li1,429.8700,97.9200,0.000023
FILLER_34_917,VGND,li1,428.2600,97.9200,0.000023
FILLER_34_905,VGND,li1,424.1200,97.9200,0.000025
FILLER_34_893,VGND,li1,418.6000,97.9200,0.000027
FILLER_34_881,VGND,li1,413.0800,97.9200,0.000028
FILLER_34_869,VGND,li1,407.5600,97.9200,0.000030
FILLER_34_867,VGND,li1,404.1100,97.9200,0.000032
FILLER_34_861,VGND,li1,402.5000,97.9200,0.000032
FILLER_34_849,VGND,li1,398.3600,97.9200,0.000033
FILLER_34_837,VGND,li1,392.8400,97.9200,0.000035
FILLER_34_825,VGND,li1,387.3200,97.9200,0.000036
FILLER_34_813,VGND,li1,381.8000,97.9200,0.000038
FILLER_34_811,VGND,li1,378.3500,97.9200,0.000040
FILLER_34_805,VGND,li1,376.7400,97.9200,0.000040
FILLER_34_793,VGND,li1,372.6000,97.9200,0.000041
FILLER_34_781,VGND,li1,367.0800,97.9200,0.000043
FILLER_34_769,VGND,li1,361.5600,97.9200,0.000044
FILLER_34_755,VGND,li1,352.5900,97.9200,0.000045
FILLER_34_749,VGND,li1,350.9800,97.9200,0.000045
FILLER_34_713,VGND,li1,333.7300,97.9200,0.000032
FILLER_34_701,VGND,li1,330.2800,97.9200,0.000027
FILLER_34_699,VGND,li1,326.8300,97.9200,0.000034
FILLER_34_693,VGND,li1,325.2200,97.9200,0.000034
FILLER_34_681,VGND,li1,321.0800,97.9200,0.000040
FILLER_34_669,VGND,li1,315.5600,97.9200,0.000051
FILLER_34_657,VGND,li1,310.0400,97.9200,0.000058
FILLER_34_645,VGND,li1,304.5200,97.9200,0.000064
FILLER_34_629,VGND,li1,294.6300,97.9200,0.000070
FILLER_34_625,VGND,li1,293.4800,97.9200,0.000070
FILLER_34_613,VGND,li1,289.8000,97.9200,0.000068
FILLER_34_601,VGND,li1,284.2800,97.9200,0.000067
FILLER_34_589,VGND,li1,278.7600,97.9200,0.000065
FILLER_34_586,VGND,li1,275.0800,97.9200,0.000064
FILLER_34_574,VGND,li1,271.8600,97.9200,0.000063
FILLER_34_562,VGND,li1,266.3400,97.9200,0.000062
FILLER_34_533,VGND,li1,252.0800,97.9200,0.000057
FILLER_34_531,VGND,li1,249.5500,97.9200,0.000055
FILLER_34_525,VGND,li1,247.9400,97.9200,0.000055
FILLER_34_513,VGND,li1,243.8000,97.9200,0.000053
FILLER_34_501,VGND,li1,238.2800,97.9200,0.000051
FILLER_34_489,VGND,li1,232.7600,97.9200,0.000049
FILLER_34_477,VGND,li1,227.2400,97.9200,0.000047
FILLER_34_475,VGND,li1,223.7900,97.9200,0.000045
FILLER_34_469,VGND,li1,222.1800,97.9200,0.000045
FILLER_34_457,VGND,li1,218.0400,97.9200,0.000043
FILLER_34_445,VGND,li1,212.5200,97.9200,0.000041
FILLER_34_433,VGND,li1,207.0000,97.9200,0.000038
FILLER_34_421,VGND,li1,201.4800,97.9200,0.000036
FILLER_34_419,VGND,li1,198.0300,97.9200,0.000035
FILLER_34_413,VGND,li1,196.4200,97.9200,0.000034
FILLER_34_401,VGND,li1,192.2800,97.9200,0.000032
FILLER_34_389,VGND,li1,186.7600,97.9200,0.000029
FILLER_34_377,VGND,li1,181.2400,97.9200,0.000027
FILLER_34_365,VGND,li1,175.7200,97.9200,0.000031
FILLER_34_358,VGND,li1,171.1200,97.9200,0.000040
FILLER_34_346,VGND,li1,166.9800,97.9200,0.000048
FILLER_34_334,VGND,li1,161.4600,97.9200,0.000060
FILLER_34_322,VGND,li1,155.9400,97.9200,0.000072
FILLER_34_315,VGND,li1,150.1900,97.9200,0.000082
FILLER_34_309,VGND,li1,148.5800,97.9200,0.000082
FILLER_34_304,VGND,li1,145.8200,97.9200,0.000085
FILLER_34_283,VGND,li1,135.9300,97.9200,0.000093
FILLER_34_271,VGND,li1,132.4800,97.9200,0.000094
FILLER_34_259,VGND,li1,126.9600,97.9200,0.000096
FILLER_34_250,VGND,li1,120.5200,97.9200,0.000099
FILLER_34_242,VGND,li1,118.2200,97.9200,0.000100
FILLER_34_209,VGND,li1,102.1200,97.9200,0.000091
FILLER_34_197,VGND,li1,98.4400,97.9200,0.000088
FILLER_34_195,VGND,li1,94.9900,97.9200,0.000083
FILLER_34_189,VGND,li1,93.3800,97.9200,0.000083
FILLER_34_177,VGND,li1,89.2400,97.9200,0.000079
FILLER_34_165,VGND,li1,83.7200,97.9200,0.000072
FILLER_34_153,VGND,li1,78.2000,97.9200,0.000068
FILLER_34_141,VGND,li1,72.6800,97.9200,0.000063
FILLER_34_139,VGND,li1,69.2300,97.9200,0.000057
FILLER_34_133,VGND,li1,67.6200,97.9200,0.000057
FILLER_34_121,VGND,li1,63.4800,97.9200,0.000053
FILLER_34_109,VGND,li1,57.9600,97.9200,0.000047
FILLER_34_97,VGND,li1,52.4400,97.9200,0.000042
FILLER_34_85,VGND,li1,46.9200,97.9200,0.000037
FILLER_34_83,VGND,li1,43.4700,97.9200,0.000032
FILLER_34_77,VGND,li1,41.8600,97.9200,0.000032
FILLER_34_65,VGND,li1,37.7200,97.9200,0.000027
FILLER_34_53,VGND,li1,32.2000,97.9200,0.000022
FILLER_34_41,VGND,li1,26.6800,97.9200,0.000016
FILLER_34_29,VGND,li1,21.1600,97.9200,0.000013
FILLER_34_26,VGND,li1,17.4800,97.9200,0.000014
FILLER_34_18,VGND,li1,15.1800,97.9200,0.000014
FILLER_34_6,VGND,li1,10.5800,97.9200,0.000016
FILLER_33_1057,VGND,li1,491.5100,97.9200,0.000007
FILLER_33_1045,VGND,li1,488.5200,97.9200,0.000007
FILLER_33_1033,VGND,li1,483.0000,97.9200,0.000007
FILLER_33_1021,VGND,li1,477.4800,97.9200,0.000008
FILLER_33_1009,VGND,li1,471.9600,97.9200,0.000010
FILLER_33_1007,VGND,li1,468.5100,97.9200,0.000011
FILLER_33_1001,VGND,li1,466.9000,97.9200,0.000011
FILLER_33_989,VGND,li1,462.7600,97.9200,0.000013
FILLER_33_977,VGND,li1,457.2400,97.9200,0.000015
FILLER_33_965,VGND,li1,451.7200,97.9200,0.000016
FILLER_33_953,VGND,li1,446.2000,97.9200,0.000018
FILLER_33_951,VGND,li1,442.7500,97.9200,0.000019
FILLER_33_945,VGND,li1,441.1400,97.9200,0.000019
FILLER_33_933,VGND,li1,437.0000,97.9200,0.000021
FILLER_33_921,VGND,li1,431.4800,97.9200,0.000023
FILLER_33_909,VGND,li1,425.9600,97.9200,0.000024
FILLER_33_897,VGND,li1,420.4400,97.9200,0.000026
FILLER_33_895,VGND,li1,416.9900,97.9200,0.000028
FILLER_33_889,VGND,li1,415.3800,97.9200,0.000028
FILLER_33_877,VGND,li1,411.2400,97.9200,0.000029
FILLER_33_865,VGND,li1,405.7200,97.9200,0.000031
FILLER_33_853,VGND,li1,400.2000,97.9200,0.000032
FILLER_33_841,VGND,li1,394.6800,97.9200,0.000034
FILLER_33_839,VGND,li1,391.2300,97.9200,0.000036
FILLER_33_833,VGND,li1,389.6200,97.9200,0.000036
FILLER_33_821,VGND,li1,385.4800,97.9200,0.000037
FILLER_33_809,VGND,li1,379.9600,97.9200,0.000039
FILLER_33_797,VGND,li1,374.4400,97.9200,0.000040
FILLER_33_785,VGND,li1,368.9200,97.9200,0.000042
FILLER_33_783,VGND,li1,365.4700,97.9200,0.000043
FILLER_33_771,VGND,li1,362.4800,97.9200,0.000044
FILLER_33_759,VGND,li1,356.9600,97.9200,0.000046
FILLER_33_747,VGND,li1,351.4400,97.9200,0.000045
FILLER_33_721,VGND,li1,336.9500,97.9200,0.000036
FILLER_33_709,VGND,li1,333.9600,97.9200,0.000032
FILLER_33_697,VGND,li1,328.4400,97.9200,0.000031
FILLER_33_685,VGND,li1,322.9200,97.9200,0.000038
FILLER_33_673,VGND,li1,317.4000,97.9200,0.000046
FILLER_33_671,VGND,li1,313.9500,97.9200,0.000051
FILLER_33_663,VGND,li1,311.8800,97.9200,0.000054
FILLER_33_654,VGND,li1,306.5900,97.9200,0.000061
FILLER_33_621,VGND,li1,290.9500,97.9200,0.000069
FILLER_33_617,VGND,li1,289.8000,97.9200,0.000068
FILLER_33_615,VGND,li1,288.1900,97.9200,0.000068
FILLER_33_609,VGND,li1,286.5800,97.9200,0.000068
FILLER_33_597,VGND,li1,282.4400,97.9200,0.000067
FILLER_33_585,VGND,li1,276.9200,97.9200,0.000065
FILLER_33_573,VGND,li1,271.4000,97.9200,0.000063
FILLER_33_561,VGND,li1,265.8800,97.9200,0.000062
FILLER_33_559,VGND,li1,262.4300,97.9200,0.000060
FILLER_33_553,VGND,li1,260.8200,97.9200,0.000060
FILLER_33_541,VGND,li1,256.6800,97.9200,0.000059
FILLER_33_529,VGND,li1,251.1600,97.9200,0.000056
FILLER_33_517,VGND,li1,245.6400,97.9200,0.000054
FILLER_33_505,VGND,li1,240.1200,97.9200,0.000052
FILLER_33_503,VGND,li1,236.6700,97.9200,0.000050
FILLER_33_497,VGND,li1,235.0600,97.9200,0.000050
FILLER_33_485,VGND,li1,230.9200,97.9200,0.000048
FILLER_33_473,VGND,li1,225.4000,97.9200,0.000045
FILLER_33_461,VGND,li1,219.8800,97.9200,0.000044
FILLER_33_449,VGND,li1,214.3600,97.9200,0.000041
FILLER_33_447,VGND,li1,210.9100,97.9200,0.000040
FILLER_33_443,VGND,li1,209.7600,97.9200,0.000040
FILLER_33_431,VGND,li1,206.0800,97.9200,0.000038
FILLER_33_419,VGND,li1,200.5600,97.9200,0.000036
FILLER_33_393,VGND,li1,188.6000,97.9200,0.000030
FILLER_33_391,VGND,li1,185.1500,97.9200,0.000028
FILLER_33_385,VGND,li1,183.5400,97.9200,0.000028
FILLER_33_373,VGND,li1,179.4000,97.9200,0.000025
FILLER_33_361,VGND,li1,173.8800,97.9200,0.000034
FILLER_33_349,VGND,li1,168.3600,97.9200,0.000048
FILLER_33_337,VGND,li1,162.8400,97.9200,0.000060
FILLER_33_335,VGND,li1,159.3900,97.9200,0.000066
FILLER_33_331,VGND,li1,158.2400,97.9200,0.000066
FILLER_33_319,VGND,li1,152.4900,97.9200,0.000078
FILLER_33_304,VGND,li1,145.5900,97.9200,0.000085
FILLER_33_285,VGND,li1,136.3900,97.9200,0.000093
FILLER_33_281,VGND,li1,135.2400,97.9200,0.000093
FILLER_33_279,VGND,li1,133.6300,97.9200,0.000094
FILLER_33_267,VGND,li1,130.6400,97.9200,0.000095
FILLER_33_255,VGND,li1,125.1200,97.9200,0.000097
FILLER_33_211,VGND,li1,102.3500,97.9200,0.000091
FILLER_33_205,VGND,li1,100.7400,97.9200,0.000091
FILLER_33_193,VGND,li1,96.6000,97.9200,0.000085
FILLER_33_181,VGND,li1,91.0800,97.9200,0.000081
FILLER_33_169,VGND,li1,85.5600,97.9200,0.000076
FILLER_33_167,VGND,li1,82.1100,97.9200,0.000070
FILLER_33_161,VGND,li1,80.5000,97.9200,0.000070
FILLER_33_149,VGND,li1,76.3600,97.9200,0.000066
FILLER_33_137,VGND,li1,70.8400,97.9200,0.000060
FILLER_33_125,VGND,li1,65.3200,97.9200,0.000055
FILLER_33_113,VGND,li1,59.8000,97.9200,0.000050
FILLER_33_111,VGND,li1,56.3500,97.9200,0.000044
FILLER_33_105,VGND,li1,54.7400,97.9200,0.000044
FILLER_33_93,VGND,li1,50.6000,97.9200,0.000040
FILLER_33_81,VGND,li1,45.0800,97.9200,0.000034
FILLER_33_69,VGND,li1,39.5600,97.9200,0.000029
FILLER_33_57,VGND,li1,34.0400,97.9200,0.000024
FILLER_33_53,VGND,li1,30.1300,97.9200,0.000020
FILLER_33_45,VGND,li1,27.6000,97.9200,0.000016
FILLER_33_33,VGND,li1,23.0000,97.9200,0.000013
FILLER_33_21,VGND,li1,17.4800,97.9200,0.000014
FILLER_33_9,VGND,li1,11.9600,97.9200,0.000016
FILLER_32_1054,VGND,li1,491.7400,92.4800,0.000003
FILLER_32_1042,VGND,li1,487.1400,92.4800,0.000002
FILLER_32_1037,VGND,li1,482.5400,92.4800,0.000003
FILLER_32_1035,VGND,li1,481.3900,92.4800,0.000003
FILLER_32_1029,VGND,li1,479.7800,92.4800,0.000003
FILLER_32_1017,VGND,li1,475.6400,92.4800,0.000003
FILLER_32_1005,VGND,li1,470.1200,92.4800,0.000004
FILLER_32_993,VGND,li1,464.6000,92.4800,0.000004
FILLER_32_981,VGND,li1,459.0800,92.4800,0.000005
FILLER_32_979,VGND,li1,455.6300,92.4800,0.000005
FILLER_32_973,VGND,li1,454.0200,92.4800,0.000005
FILLER_32_961,VGND,li1,449.8800,92.4800,0.000006
FILLER_32_949,VGND,li1,444.3600,92.4800,0.000007
FILLER_32_937,VGND,li1,438.8400,92.4800,0.000007
FILLER_32_925,VGND,li1,433.3200,92.4800,0.000008
FILLER_32_923,VGND,li1,429.8700,92.4800,0.000008
FILLER_32_917,VGND,li1,428.2600,92.4800,0.000008
FILLER_32_905,VGND,li1,424.1200,92.4800,0.000009
FILLER_32_893,VGND,li1,418.6000,92.4800,0.000009
FILLER_32_881,VGND,li1,413.0800,92.4800,0.000010
FILLER_32_869,VGND,li1,407.5600,92.4800,0.000010
FILLER_32_867,VGND,li1,404.1100,92.4800,0.000011
FILLER_32_861,VGND,li1,402.5000,92.4800,0.000011
FILLER_32_849,VGND,li1,398.3600,92.4800,0.000011
FILLER_32_837,VGND,li1,392.8400,92.4800,0.000012
FILLER_32_825,VGND,li1,387.3200,92.4800,0.000012
FILLER_32_813,VGND,li1,381.8000,92.4800,0.000013
FILLER_32_811,VGND,li1,378.3500,92.4800,0.000013
FILLER_32_805,VGND,li1,376.7400,92.4800,0.000013
FILLER_32_793,VGND,li1,372.6000,92.4800,0.000014
FILLER_32_781,VGND,li1,367.0800,92.4800,0.000014
FILLER_32_769,VGND,li1,361.5600,92.4800,0.000015
FILLER_32_757,VGND,li1,356.0400,92.4800,0.000015
FILLER_32_754,VGND,li1,352.3600,92.4800,0.000016
FILLER_32_746,VGND,li1,350.0600,92.4800,0.000016
FILLER_32_734,VGND,li1,345.4600,92.4800,0.000017
FILLER_32_721,VGND,li1,336.9500,92.4800,0.000017
FILLER_32_713,VGND,li1,334.8800,92.4800,0.000017
FILLER_32_701,VGND,li1,330.2800,92.4800,0.000017
FILLER_32_699,VGND,li1,326.8300,92.4800,0.000023
FILLER_32_687,VGND,li1,323.8400,92.4800,0.000030
FILLER_32_675,VGND,li1,318.3200,92.4800,0.000039
FILLER_32_642,VGND,li1,300.8400,92.4800,0.000059
FILLER_32_629,VGND,li1,294.6300,92.4800,0.000063
FILLER_32_625,VGND,li1,293.4800,92.4800,0.000063
FILLER_32_613,VGND,li1,289.8000,92.4800,0.000064
FILLER_32_601,VGND,li1,284.2800,92.4800,0.000065
FILLER_32_589,VGND,li1,278.7600,92.4800,0.000067
FILLER_32_587,VGND,li1,275.3100,92.4800,0.000067
FILLER_32_581,VGND,li1,273.7000,92.4800,0.000067
FILLER_32_569,VGND,li1,269.5600,92.4800,0.000066
FILLER_32_557,VGND,li1,264.0400,92.4800,0.000064
FILLER_32_545,VGND,li1,258.5200,92.4800,0.000063
FILLER_32_533,VGND,li1,253.0000,92.4800,0.000061
FILLER_32_531,VGND,li1,249.5500,92.4800,0.000060
FILLER_32_525,VGND,li1,247.9400,92.4800,0.000060
FILLER_32_513,VGND,li1,243.8000,92.4800,0.000059
FILLER_32_501,VGND,li1,238.2800,92.4800,0.000057
FILLER_32_489,VGND,li1,232.7600,92.4800,0.000055
FILLER_32_477,VGND,li1,227.2400,92.4800,0.000054
FILLER_32_473,VGND,li1,223.3300,92.4800,0.000053
FILLER_32_465,VGND,li1,220.8000,92.4800,0.000052
FILLER_32_445,VGND,li1,211.1400,92.4800,0.000049
FILLER_32_433,VGND,li1,207.0000,92.4800,0.000047
FILLER_32_421,VGND,li1,201.4800,92.4800,0.000046
FILLER_32_419,VGND,li1,198.0300,92.4800,0.000043
FILLER_32_413,VGND,li1,196.4200,92.4800,0.000043
FILLER_32_401,VGND,li1,192.2800,92.4800,0.000039
FILLER_32_389,VGND,li1,186.7600,92.4800,0.000035
FILLER_32_377,VGND,li1,181.2400,92.4800,0.000030
FILLER_32_365,VGND,li1,175.7200,92.4800,0.000031
FILLER_32_363,VGND,li1,172.2700,92.4800,0.000038
FILLER_32_357,VGND,li1,170.6600,92.4800,0.000041
FILLER_32_345,VGND,li1,166.5200,92.4800,0.000046
FILLER_32_333,VGND,li1,161.0000,92.4800,0.000053
FILLER_32_321,VGND,li1,155.4800,92.4800,0.000060
FILLER_32_304,VGND,li1,145.1300,92.4800,0.000073
FILLER_32_265,VGND,li1,127.8800,92.4800,0.000082
FILLER_32_253,VGND,li1,124.2000,92.4800,0.000083
FILLER_32_240,VGND,li1,118.2200,92.4800,0.000084
FILLER_32_209,VGND,li1,101.4300,92.4800,0.000078
FILLER_32_197,VGND,li1,98.4400,92.4800,0.000075
FILLER_32_195,VGND,li1,94.9900,92.4800,0.000071
FILLER_32_189,VGND,li1,93.3800,92.4800,0.000071
FILLER_32_177,VGND,li1,89.2400,92.4800,0.000068
FILLER_32_165,VGND,li1,83.7200,92.4800,0.000062
FILLER_32_153,VGND,li1,78.2000,92.4800,0.000058
FILLER_32_141,VGND,li1,72.6800,92.4800,0.000053
FILLER_32_139,VGND,li1,69.2300,92.4800,0.000049
FILLER_32_133,VGND,li1,67.6200,92.4800,0.000049
FILLER_32_121,VGND,li1,63.4800,92.4800,0.000046
FILLER_32_109,VGND,li1,57.9600,92.4800,0.000040
FILLER_32_97,VGND,li1,52.4400,92.4800,0.000036
FILLER_32_85,VGND,li1,46.9200,92.4800,0.000031
FILLER_32_83,VGND,li1,43.4700,92.4800,0.000027
FILLER_32_77,VGND,li1,41.8600,92.4800,0.000027
FILLER_32_65,VGND,li1,37.7200,92.4800,0.000024
FILLER_32_53,VGND,li1,32.2000,92.4800,0.000017
FILLER_32_41,VGND,li1,26.6800,92.4800,0.000014
FILLER_32_29,VGND,li1,21.1600,92.4800,0.000014
FILLER_32_27,VGND,li1,17.7100,92.4800,0.000015
FILLER_32_19,VGND,li1,15.6400,92.4800,0.000015
FILLER_32_7,VGND,li1,11.0400,92.4800,0.000016
FILLER_31_1054,VGND,li1,490.8200,92.4800,0.000003
FILLER_31_1042,VGND,li1,487.1400,92.4800,0.000002
FILLER_31_1033,VGND,li1,481.6200,92.4800,0.000003
FILLER_31_1021,VGND,li1,477.4800,92.4800,0.000003
FILLER_31_1009,VGND,li1,471.9600,92.4800,0.000004
FILLER_31_1007,VGND,li1,468.5100,92.4800,0.000004
FILLER_31_1001,VGND,li1,466.9000,92.4800,0.000004
FILLER_31_989,VGND,li1,462.7600,92.4800,0.000005
FILLER_31_977,VGND,li1,457.2400,92.4800,0.000005
FILLER_31_965,VGND,li1,451.7200,92.4800,0.000006
FILLER_31_953,VGND,li1,446.2000,92.4800,0.000006
FILLER_31_951,VGND,li1,442.7500,92.4800,0.000007
FILLER_31_945,VGND,li1,441.1400,92.4800,0.000007
FILLER_31_933,VGND,li1,437.0000,92.4800,0.000007
FILLER_31_921,VGND,li1,431.4800,92.4800,0.000008
FILLER_31_909,VGND,li1,425.9600,92.4800,0.000008
FILLER_31_897,VGND,li1,420.4400,92.4800,0.000009
FILLER_31_895,VGND,li1,416.9900,92.4800,0.000009
FILLER_31_889,VGND,li1,415.3800,92.4800,0.000009
FILLER_31_877,VGND,li1,411.2400,92.4800,0.000010
FILLER_31_865,VGND,li1,405.7200,92.4800,0.000010
FILLER_31_853,VGND,li1,400.2000,92.4800,0.000011
FILLER_31_841,VGND,li1,394.6800,92.4800,0.000012
FILLER_31_839,VGND,li1,391.2300,92.4800,0.000012
FILLER_31_833,VGND,li1,389.6200,92.4800,0.000012
FILLER_31_821,VGND,li1,385.4800,92.4800,0.000012
FILLER_31_809,VGND,li1,379.9600,92.4800,0.000013
FILLER_31_797,VGND,li1,374.4400,92.4800,0.000014
FILLER_31_785,VGND,li1,368.9200,92.4800,0.000014
FILLER_31_783,VGND,li1,365.4700,92.4800,0.000015
FILLER_31_777,VGND,li1,363.8600,92.4800,0.000015
FILLER_31_765,VGND,li1,359.7200,92.4800,0.000015
FILLER_31_753,VGND,li1,354.2000,92.4800,0.000016
FILLER_31_741,VGND,li1,348.6800,92.4800,0.000016
FILLER_31_729,VGND,li1,343.1600,92.4800,0.000017
FILLER_31_727,VGND,li1,339.7100,92.4800,0.000017
FILLER_31_721,VGND,li1,338.1000,92.4800,0.000017
FILLER_31_709,VGND,li1,333.9600,92.4800,0.000017
FILLER_31_697,VGND,li1,328.4400,92.4800,0.000023
FILLER_31_685,VGND,li1,322.9200,92.4800,0.000030
FILLER_31_673,VGND,li1,317.4000,92.4800,0.000039
FILLER_31_671,VGND,li1,313.9500,92.4800,0.000048
FILLER_31_665,VGND,li1,312.3400,92.4800,0.000048
FILLER_31_644,VGND,li1,302.2200,92.4800,0.000059
FILLER_31_629,VGND,li1,295.3200,92.4800,0.000062
FILLER_31_617,VGND,li1,291.6400,92.4800,0.000063
FILLER_31_615,VGND,li1,288.1900,92.4800,0.000064
FILLER_31_611,VGND,li1,287.0400,92.4800,0.000064
FILLER_31_599,VGND,li1,283.3600,92.4800,0.000065
FILLER_31_573,VGND,li1,270.4800,92.4800,0.000066
FILLER_31_561,VGND,li1,265.8800,92.4800,0.000065
FILLER_31_559,VGND,li1,262.4300,92.4800,0.000063
FILLER_31_553,VGND,li1,260.8200,92.4800,0.000063
FILLER_31_541,VGND,li1,256.6800,92.4800,0.000062
FILLER_31_529,VGND,li1,251.1600,92.4800,0.000060
FILLER_31_517,VGND,li1,245.6400,92.4800,0.000059
FILLER_31_505,VGND,li1,240.1200,92.4800,0.000057
FILLER_31_503,VGND,li1,236.6700,92.4800,0.000056
FILLER_31_497,VGND,li1,235.0600,92.4800,0.000056
FILLER_31_485,VGND,li1,230.9200,92.4800,0.000055
FILLER_31_473,VGND,li1,225.4000,92.4800,0.000053
FILLER_31_461,VGND,li1,219.8800,92.4800,0.000052
FILLER_31_449,VGND,li1,214.3600,92.4800,0.000050
FILLER_31_444,VGND,li1,210.2200,92.4800,0.000049
FILLER_31_432,VGND,li1,206.5400,92.4800,0.000047
FILLER_31_405,VGND,li1,192.2800,92.4800,0.000039
FILLER_31_393,VGND,li1,188.6000,92.4800,0.000036
FILLER_31_390,VGND,li1,184.9200,92.4800,0.000033
FILLER_31_382,VGND,li1,182.6200,92.4800,0.000030
FILLER_31_337,VGND,li1,162.8400,92.4800,0.000051
FILLER_31_333,VGND,li1,158.9300,92.4800,0.000056
FILLER_31_321,VGND,li1,155.4800,92.4800,0.000060
FILLER_31_270,VGND,li1,130.1800,92.4800,0.000082
